s2_id,lon,lat,time,cs_cdf,base_date,days_diff,abs_days_diff,corine,class,query_day,ARCHIVNR,Operat,vector_url,RGB_raster,NIR_raster,prevTime,Date,id
20210712T101031_20210712T101027_T33TUN,12.984449255679355,47.391232960463554,2021-07-12,0.9215686274509803,2021-07-06,6,6,1,4,2021-07-24 12:00:00,2021260.0,Kitzbuehel,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20210401.gpkg,https://data.bev.gv.at/download/DOP//20221027/2021260_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221027/2021260_Mosaik_NIR.tif,20210401,2021-07-06,4
20210622T101031_20210622T101416_T33TUN,12.984449255679355,47.391232960463554,2021-06-22,0.8823529411764706,2021-07-06,-14,14,1,4,2021-07-24 12:00:00,2021260.0,Kitzbuehel,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20210401.gpkg,https://data.bev.gv.at/download/DOP//20221027/2021260_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221027/2021260_Mosaik_NIR.tif,20210401,2021-07-06,4
20210622T101031_20210622T101416_T32TQT,12.984449255679355,47.391232960463554,2021-06-22,0.8941176470588236,2021-07-06,-14,14,1,4,2021-07-24 12:00:00,2021260.0,Kitzbuehel,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20210401.gpkg,https://data.bev.gv.at/download/DOP//20221027/2021260_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221027/2021260_Mosaik_NIR.tif,20210401,2021-07-06,4
20210722T101031_20210722T101419_T32TQT,12.984449255679355,47.391232960463554,2021-07-22,0.9019607843137255,2021-07-06,16,16,1,4,2021-07-24 12:00:00,2021260.0,Kitzbuehel,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20210401.gpkg,https://data.bev.gv.at/download/DOP//20221027/2021260_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221027/2021260_Mosaik_NIR.tif,20210401,2021-07-06,4
20210722T101031_20210722T101419_T33TUN,12.984449255679355,47.391232960463554,2021-07-22,0.9058823529411765,2021-07-06,16,16,1,4,2021-07-24 12:00:00,2021260.0,Kitzbuehel,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20210401.gpkg,https://data.bev.gv.at/download/DOP//20221027/2021260_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221027/2021260_Mosaik_NIR.tif,20210401,2021-07-06,4
20210617T100559_20210617T101301_T32TQT,12.984449255679355,47.391232960463554,2021-06-17,0.8745098039215686,2021-07-06,-19,19,1,4,2021-07-24 12:00:00,2021260.0,Kitzbuehel,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20210401.gpkg,https://data.bev.gv.at/download/DOP//20221027/2021260_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221027/2021260_Mosaik_NIR.tif,20210401,2021-07-06,4
20210617T100559_20210617T101301_T33TUN,12.984449255679355,47.391232960463554,2021-06-17,0.8862745098039215,2021-07-06,-19,19,1,4,2021-07-24 12:00:00,2021260.0,Kitzbuehel,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20210401.gpkg,https://data.bev.gv.at/download/DOP//20221027/2021260_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221027/2021260_Mosaik_NIR.tif,20210401,2021-07-06,4
20230629T100031_20230629T100501_T33UWP,15.257977973487517,48.343237096937315,2023-06-29,0.8901960784313725,2023-06-29,0,0,3,3,2023-07-11 00:00:00,2023250.0,StPoelten,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023250_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023250_Mosaik_NIR.tif,20230401,2023-06-29,5
20230714T095559_20230714T100440_T33UWP,15.257977973487517,48.343237096937315,2023-07-14,0.8705882352941177,2023-06-29,15,15,3,3,2023-07-11 00:00:00,2023250.0,StPoelten,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023250_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023250_Mosaik_NIR.tif,20230401,2023-06-29,5
20230614T095559_20230614T095738_T33UWP,15.257977973487517,48.343237096937315,2023-06-14,0.8862745098039215,2023-06-29,-15,15,3,3,2023-07-11 00:00:00,2023250.0,StPoelten,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023250_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023250_Mosaik_NIR.tif,20230401,2023-06-29,5
20230719T100031_20230719T100030_T33UWP,15.257977973487517,48.343237096937315,2023-07-19,0.9098039215686274,2023-06-29,20,20,3,3,2023-07-11 00:00:00,2023250.0,StPoelten,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023250_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023250_Mosaik_NIR.tif,20230401,2023-06-29,5
20230525T095559_20230525T095738_T33UWP,15.257977973487517,48.343237096937315,2023-05-25,0.9098039215686274,2023-06-29,-35,35,3,3,2023-07-11 00:00:00,2023250.0,StPoelten,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023250_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023250_Mosaik_NIR.tif,20230401,2023-06-29,5
20230808T100031_20230808T100030_T33UWP,15.257977973487517,48.343237096937315,2023-08-08,0.8470588235294118,2023-06-29,40,40,3,3,2023-07-11 00:00:00,2023250.0,StPoelten,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023250_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023250_Mosaik_NIR.tif,20230401,2023-06-29,5
20230520T100031_20230520T100028_T33UWP,15.257977973487517,48.343237096937315,2023-05-20,0.8901960784313725,2023-06-29,-40,40,3,3,2023-07-11 00:00:00,2023250.0,StPoelten,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023250_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023250_Mosaik_NIR.tif,20230401,2023-06-29,5
20230813T095559_20230813T100712_T33UWP,15.257977973487517,48.343237096937315,2023-08-13,0.9137254901960784,2023-06-29,45,45,3,3,2023-07-11 00:00:00,2023250.0,StPoelten,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023250_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023250_Mosaik_NIR.tif,20230401,2023-06-29,5
